,0
df82ea98969764e9d9f0a4d8fa0cf2b8,0.09612709379038938
dde135f644fe53989aa94f66ae603ba6,0.09574750520421364
87f5a790064d184e3b7fe523a8b9e9ae,0.09474201378137559
bb04be5c3a2e386d501fadc9ae49ad19,0.09396575960425788
aead3e93ecbe025463727650f6ec9960,0.09395256579405026
d7b0ef9746552c60e0cdcede18fa1e3d,0.09127908732178325
322339e926a299469e7c6f38249239ec,0.09126152561720581
a1a9faff37c36aa8fdc36654c1476949,0.09116721618456017
c4c2f8f7e3256432441de533d66ef422,0.09106778044851228
b91c7b40deb0b8730849b512d613b2f7,0.09046611055062143
cb8e5564678b7a20e334afbeff765b20,0.08700337795087713
56b20ae7a437e9e046b2461606dec706,0.08625410093433535
73eae5a9df5346153e1b714b2ed15f38,0.08608769627079518
5d0078fa4ae127c9070c6875634e0fe4,0.08222461685234263
0035ff9bef2527444c295c1d6b047af8,0.08162526722127827
fe4240cbd4c9ae0db7db808dc3ffe806,0.08041623563653488
befab1023d681d39e40e1d1066139ac9,0.07994657348273439
6a2c5643dae32df14b2c811a4a56ca45,0.07869126237336796
6395bb5b2f2a139f5d5d6d4fb37424b2,0.07822667889869811
4dcc952ef364cb6db0eb8d6b47c6b0a3,0.07820634547835503
a62e082cdeddc76dabf773d69173deca,0.07760829729247115
9a84923c5370061b8f90ba41729be767,0.07716016579870337
85ed4b463c4060720ed5576b85f17bf7,0.07706513053910288
01f4d6c25cee0f5e6dab92f0b049c1fa,0.0762812457331926
0f4026822425a926018398ffcc8a274f,0.07625221405841655
e2dfbad2f759271aa8ea48d58696a9ee,0.07618524048181868
cd746b897849fd9e8350be40afdee992,0.07609574756225364
bf2a71b243a23988e32a51a3f5e1022a,0.07475251353118081
9fcdd82f0b0817101554f3228200bc15,0.07469740170867348
0d29bf5759f16e920fc45e4440139da4,0.07405216578448093
fd5fa6d1ce63a560f7a3b9a9e451311f,0.07384712009530277
e93a9e96a98177aca6740025dfedaf94,0.07294811497374387
2a7987952648aa6cb9de61465f01b92b,0.07243824480268708
a49f5d717bc33ca4fb63dff454b64063,0.07174436335168365
227b1f5cc25844c9ad2845822f89839a,0.07063909938703379
cfd4753f149f05b9dc3f224bbb3eb19c,0.06968160056569267
d83326ce8ed65afca427068199f8fad7,0.06916719643992371
7e8ccbef447b9687e8f8a2dc7d3208e8,0.06854379931227277
4aa2d00caa7a08e49405037e16119371,0.06835415517825466
896bd094a0e171f1ddc265c11d1b7143,0.06826634056328233
dc795ecd8ade706fe136c5c23b5d8c7a,0.0682334639896314
ba700402073fe8ef84b71f86a9fd3544,0.06780545302633605
af37e9e1717dfc3d3bbc798a7a702c7e,0.06776859884938219
e804eed474158920cfa4788200110995,0.0675490873167877
bd4be102d98ed9b95123289b73583df8,0.06718111116463674
0043452822a2dc8425f0cdf006cebdfe,0.06663191977822466
9ac20a05b7fd700bed8e0a54f99ee5d5,0.06625673586848621
55c661b9187d3887f6561d65863ba97f,0.06596202443515992
d116f4414fdfda76b4edf3e43b7c7a18,0.06594121579082686
ed45141006de38ea60d93d96dc06750e,0.06510774493124638
50afa7699640af669e6ade3f7131e8b6,0.06378695005948723
59fc8627d6f1b2edf26fe84c73be3ef8,0.06373457450793617
931957492d7a8f2068fffe89849d7ac9,0.06275222361132014
085dde6bf9d5a947f174c9b9418216ee,0.06256433816572081
4d4407908d19b704db59c9909c85730c,0.06256274589102659
c2a0f6461f194ba016edeeef8b06a6c2,0.06213498158166006
fb20fa20e9effd3a74824cba10a6c719,0.061765876118773703
049cb131482f9de8a7a6392d6d2d418f,0.061478273496695504
2757650527c27853c512d24681a540b1,0.06091978061059735
7f01644d3da15155fcab88cfe745c565,0.06030842524905742
c0b58bd5be776d5c23eeaed4d8a74087,0.05996447875367973
c776dd86c3990d0d4fcf4cbd17fc516f,0.05988017655237218
6953fd96db86dfae59130c33b726f43c,0.05984944998671865
c67e422c8661049fb48aa24dbb359055,0.05977162966838414
5f8682fdfa3e72e42c4a4b3ed8331f0a,0.05852991282521306
dafc83d83bcb53634c613ea13ed30b7e,0.05847875482626783
5bddead2bb2f44e901a0f1210d8292de,0.05808285521713526
60833a8dcfaa27ed59fe52ea30bec573,0.05785023313265115
0cd42df55d0817d5557acb2e876386df,0.05783132141224884
81b9e0ccb93fa570be73cc029a665435,0.05710155402963498
fcb8da2b7146f825cd7a2633cc38e1a0,0.056982931621600834
50fac002655d93e22aa9caea95d7a25f,0.05668825445632171
e3f039cfbf4432e0d19b507d1865966d,0.05589773127886335
e23f783c996f54f91701109b27a91f3b,0.05576800495210062
7ce40005951242aae90f52fe161f8713,0.05497533507154377
a717f816e733be3f7e89e12215031d48,0.05460088191659777
dbe0c7c267c8f027ec0e03e683762d96,0.05419571817234628
05bb770f0e0b8ae3e350adc51db52aba,0.05409764168597833
e22e4dc33b70b7c344b0291228e45b19,0.053891288492578036
78ea57bee4313715707803914b7466be,0.05388688346205737
a2a9b8a03264afd12fc37e96fd9f8a5b,0.05376488489067531
4ff998995e24cfa64b3f0125a23ce0b1,0.0535472209670131
202a28c4850317dc1a6429bd894a6a79,0.05280351341993449
746a1a2ae2cccc219d54ccea465eb341,0.05256302346763401
5d061485dbf47e306cced514341f3705,0.05253366418983711
5bf269e4b1b473d864e75aeae8ef352c,0.0521589463181881
4559d29c1e8831affe58aca8aa151f93,0.052059925093632956
8914d71bc1a74d5941e7618a15a6139b,0.051409728173672044
c92c05ff6972efb9797b774ca1204835,0.051248479361047525
e546bf84b1bbfa79f8eb89281809d3f4,0.05093428961765427
8aa05393055edc1443e249bbe070b00d,0.05052834111216485
57f61f2c02372b531b56765c8b06d3cd,0.05025293448438978
6222d506c90478b7b7cbe388fa7169db,0.04953508555616971
41f5846e0b4a3c7da927bd83e09b7a94,0.049331304710395235
c06c73d386121645168fe33a5e9d161e,0.04911686376723226
70300d4afa9a23b44ccca6d073f468c3,0.04903778023679497
51a30ecdedfb09d680409f18fbbc8868,0.048938122805601725
f39fa0830c295be2c80b9fc50d5867b9,0.04892791325130486
b97bca87c3fe78e9c5d0bbea3f9e67dc,0.04811243130367777
3a73e6749485639b397b54f1506742b8,0.04800822937035023
760ea7240dac92dc1f3749844387c250,0.047688801928052624
ff3d9b9972a57520ea1dbacbbeaa6844,0.04728563259476248
432bdebe360d141dc23991ad31985c11,0.047236895570906136
ce8497398f752c501e7a85929fc1338e,0.04712167151264707
2684b1b3ff912c9a8573d94f7bec1ea4,0.04701984233526043
c99a036ad24da3496e1b769892f25735,0.04670620122409379
d88b2adb99a8e101d0751d01323ab8fe,0.04653266405600741
888bf9252c55f61b949da3e4d7f5363a,0.04652666275413214
d31d15de156c2d15ad4a6892b9cceece,0.04641764113364142
daf9366be332a1c8df500bd4c01920ff,0.0458531652842675
7b02f8ee224f6a3ba0b3eab62e7e0d30,0.045652160407077924
e14c09f7aa7c04e8fd8da31da4a6b28d,0.04556145122890795
1d543e6bf845e795b73ee3c008afbd60,0.04553972066006659
f74535592a866d50dededaac619c98f5,0.045436093494878996
2695349745f71d35893d50f3cad15f96,0.04503807791856632
5f822f5da8cdb1efc348001e8bd5b712,0.04460330664180251
8efcfae13b73d74a3a68ee6181df5308,0.04456928838951311
0ce5d2ee4cf5ee7bd6a0784050353c5a,0.04446316227369289
e2bcbe3ba4de3151d1cbdefec714d30d,0.04444702756163523
9a742e246be8b475dfbdf4eba50954aa,0.04390408701489361
17877ce9aa430896c302d55cad587057,0.043624711421268246
c362f23140ffb84703c803e9e8b3fe52,0.04357570946406423
93daa0e7e3cf2863cc3e10b11f29adbd,0.043542310408227314
a15281bd793a9713d68675d88f798cec,0.04317428775112063
52287cbbc5c8f72cc18b428428e3a08e,0.04281519500632057
e7617f06e6b018035af97d0e718b8f4f,0.04270088448067225
3e66954e0691e131bac0a45a6c90167a,0.042691301838942215
05b96764315380f0b799041a34154f53,0.04203027260397903
9c267a860e912e375b7a60074a1d214b,0.0418115050883282
1463e4f8827e9498e2438849e2daf9a7,0.041693375833358366
d01abbfe5b442f72ae953ea4a019f7e9,0.041204712022242324
586badeb74ed646476c3a19cd68454bd,0.0411300841077294
98981fb58c057de78f362a2c6b173e94,0.041033962744698865
1a6db1db968f1d9027f8aa352f2411d0,0.041015137534322246
b2ab3c21bcdc8b709024a0f57c761bec,0.04101346015860223
33134f9db5ea6e6815d71c4c79825b09,0.04061497187970034
a99f4b78ccc60bbfdd548944a7b043e3,0.04045561617334343
7a2fd8e591bc97893e3107823b301888,0.04036496667641379
69fc9ff522611a1b0924e9d173472424,0.04027782536173596
cbfefeb45473fb7943912d71ab4b9277,0.03985507246376811
64d73a8477ecc703279694f26d314cb4,0.039613927789695615
a4492f055c3fd7506ab212728bf86969,0.039392217366790334
df623b1b15933a9749f5fd6fb8f53595,0.039101691963032974
08baa866db038890f4a02f3f033327d6,0.03884481945424347
e344b0cb4a6ca12e9cc16ebd236524b5,0.038817015998960154
0223b20860e83847a89bcaf00093ed96,0.03862475091505155
e4866a3112ec7d5dd7cc44f220f3b78c,0.03850092082372923
e5faef3871c218b97d4f56ef1197e2da,0.03848419571227419
3a2be16af02ac7ebd034486d12013116,0.03843024137162612
b11f108f96a0687893ba453244cf2dfc,0.0384213834030143
f870fe781ce0126ade8005dc1534d185,0.03832991011846591
18880b9fb30d9e56a7212636f41d045c,0.038221781919543764
193984d7905c455b22d9502987744ee3,0.038146497776625786
b9de9141ea08ca58dbc831913e1ccef6,0.03814573520908041
1ad9d8e6b5438fb2f3ef2d0bc52243e5,0.03786801211528091
869f51f55fcd500f40855abd063c84ff,0.03785322585588398
63ebf64456e9591c1aa123656c68d961,0.0378054560263194
7995db71f296e421a1afd9abd12dbc05,0.03751080983145042
1626e3cd53579e6402b1b2f4c1421cdd,0.03732794378779969
1eef87faff4df0aaa9cc7e0430a79893,0.0373154794589679
ad6fe59d06fbc508934bb7a54b6133d7,0.03730265394443431
bedd00b4ffa3227e391f342eff5bdedd,0.03722828350129091
309e487fa6914559c52a97b0e9714bc0,0.03718808237597579
1f9885030757f2b64ace9c1ef35e8716,0.037152113215184614
e33c81bea0a6e9ea60ffd178da27b372,0.0369590358090245
5510d7c4105eda751daf372afc608baf,0.0368261649045528
ee9c68ddb9d68d77b1380bdc5dc864ed,0.03664041498014564
4764956ec390e425aaf2b7088dc033a0,0.036600244001626675
de7b1a542a7d2cf06ef7645f62cb8c29,0.036353376648756215
6709fd18e0987813d01a95df5ab75e76,0.03615689863447745
fb8eae38ee0069cb836ab1a8a8ffe0f7,0.03584523531822264
bff479a4752ea37d6c952fb33a908534,0.03529107317978263
b6ccbeedbdacbdd91dca69038a48cc59,0.03522446226485798
d79a9d2096f734d4049c617b2b64141d,0.03505150939114923
6054735c35c89cd3c736a84810c6831d,0.03491179286001865
7582d2ecbf7a8157b10d41bb7d5eef6e,0.034847271148973694
8e43792ad1e2d755e0aedbf43245545c,0.03476781193411421
6727472dd837c69e328075ef829077b5,0.03475336868487075
db1f960c312ab53ad4b89eb4b31be45a,0.03467783929854721
7d25f950ce83ed4d7c1c1a80357d2ccc,0.03445176031478165
b9e2fd7b05ebf39ac601104d8cc84e91,0.03410446988375864
85c0c1d2e3dcf47683c7ad91fe7631d8,0.03404507635922097
2f15bb57e2b3997f1d841c6cafaa018d,0.033917623591120986
6d49b776b3b46d252b138beb52ad331f,0.03390438032083526
767b93c45ce14cf8f21b0d0841f0a8fd,0.03342863277461054
6eb8583804a9d9137a68ed2c65b4eaf7,0.03339155174399743
5fca61b97cbbf93384b6a8c337643047,0.03332079750712932
73a39bc34dd1d375f353593208d33482,0.0332047088771018
4ad330a2c85f93bb63224a01b3699644,0.03318159348550964
4d5110c77db128b7e4cd2c92127724a5,0.03275478179474813
f5138442be8cad7646e86a88c6b3975c,0.03274292897692015
73254effa38dace04bfaa1f1a536d41d,0.032663714162431794
902dd1a83a8e892f31dca6df23010369,0.03265740103754223
14a46b3e4b43a920fa52feeae10f0e8a,0.032483013904439466
2d52bc42d5bfce1dd98d2441aead55bf,0.031919777062702666
6ce970daae5f31cad5b7a82299c1b85a,0.03190406692318692
0623bafa7f6ffed0ce4d7b48aa21fd20,0.03160987074030552
9d8ef30e4556961ee08708036c320679,0.03158517801679081
2082ae04d4cbc9808d2f93c7f276f813,0.03154060740552875
a70e6d8ade52ef214508642d63f90ca0,0.03106191682404104
5a9d86fa809f097a39b3127f4709b370,0.030919311714150063
48b778d838d5185a744711f95c9b708d,0.030819043198646076
8f0180381a58cd7cfaddd8373929e7e5,0.030670719851565734
a79fe7cb145899ff417c6fa6ce3f6389,0.03054862842892768
93fea1f133a03125830824b3b52aa84c,0.030528144945081485
58eda83b5af6cda4e364911815186d85,0.03047339328657413
77c731aab2e06b9452b5532d009d83b6,0.030442995143445267
724e5d968c4938d3cd69c5f086d53afa,0.030398794370958524
fc4999f9316a59d275f94a2ecf9bdf57,0.030265850573431636
30c16a182ba329261a55f8c53eee38ed,0.029920885612456156
18aaeb3cb250606ef685f8d345fb5a52,0.029736083856889986
2a70c7c2f9d5a8046071a3aebcbbf5de,0.029637905961614305
8b5148ad8a4f0d4dd5e04e228cac7a0f,0.029475696596143765
2e17cc49804a0a04e294003728a60db7,0.02938707654468197
1d8627d3ba74ffa079f9de4e031e92a1,0.029289495674029425
32808fcb4d92df604ec28bf1e55e09e4,0.02924273737538962
866923ab43e53a3d708a57abfc44a490,0.029177717283533734
0aba4a2ed9c31bcf1166dc09d5824b1d,0.02914853648595237
e310f3d23af2ab599f97391b2d4994fe,0.02908908611769444
21aaab0da552c0fb35b4ffeaa15abcee,0.028987178209417628
9df30adb3bb02a43c2d29e37d72d72b1,0.028953905081981906
cb9d32b2db8910c6b0c30aa84546c390,0.028470647518266567
ead352172a68606eb75e61d5b38c5163,0.028422905095386492
b4c15a68e762ca2481917f8d3bf53fa6,0.028360118355474258
88713b2fa9e16318de001131643d0795,0.02824046337447389
5b1860d729d11b6bab4a7023d57f3a56,0.027750968320690312
b764b9b989fb715dfdacf6e1ceeed6cb,0.027590591226954862
754a8ab2cc717ab72ac109514370ff35,0.02756743875087357
03d0af3360c8101559409e42bd138365,0.02752145478556159
5bfaa9f3d7afbf244ea3fd22a86d3493,0.027517155779355883
4e4b0fbc36d2cd5ae9d9c464526dbd34,0.02750400049817378
04aef622c63f87f29def8fd679facfff,0.027431708795809112
c1cf1e198c79cec08f5b8b395e8087bf,0.027296659577177283
385aee21ff5fea2b24a7bb5ff1c26ca6,0.027157295891864098
5332219f4efbff005680cdf2108567ed,0.027084500389258408
9ed4685eb71bee435f654223946d85d5,0.02701877849888351
2130a47a725d30e0c313900ca8b892bf,0.027015992223090198
c32d228b8d1fada7c1ab6785413c1329,0.0269653253037508
7ab3db66d451062ee3bee0e364bff13f,0.026752833383361044
85961227a160c4ccf65e8774535f3f0d,0.026711554493430878
8e7a2880ee54a1a84c435deeac0a64ad,0.02670236488494826
274278a8ab64e8e9bdc8a35b82faef66,0.026647800966867113
1d64ee9bc3a4224602a32a177ce32cd7,0.026606621395465678
b9b065f50f87b5249e745660c433b6ed,0.026240797105989595
5254dd27154bdd012002c4ddc41c83c3,0.026125003454310708
818f7232533baa7bca9f7acc79c1c42c,0.026044884126584886
1a4319317ecd3b30d943e913a36dce4f,0.02602924680328741
bdbc154d8ed98648f8cd4c9ab3f04eac,0.025892773558397288
02d8a836a7179b4cf7e1357f868dca71,0.02579654210962824
a7480f4c1434e441095816f1da76a9e9,0.025584417411993188
d965e6a019c173cd901ee50f3e2ba1c5,0.025451664222714127
1f69a04da2c6cf8a6bd113a76fa52853,0.025416167035570925
ff2d7ddf8efaacad327d56dd10394525,0.025174825174825177
c7536f52e1775825bcc99a714bccddf0,0.02514411587207235
a0bbf81cbfb857496062ffc21abc9a13,0.025127114986854715
abdade887b2f8cae566aa4251dbf88fa,0.025080472103004292
6c42eb8b0947abbe22c667658bb584ed,0.02498118492965258
e769f75817f7344a1b185d1d54309fcd,0.024775861389041164
c8b5b6178386b323de8117c4d3cae55f,0.024662195837604386
f24de0c0cfc55fedef18a8b4cd89da58,0.024610678461878265
6d629f44b618836f4dfb17021f60326b,0.02455707135027125
a1a845bd678deed0d5dfd76ea59f3be1,0.024536618679098343
7002484a62ef23c6dd00701478d953e2,0.0245157551190179
9cd7143ac223a45a6fc0768c45889927,0.024388084653478557
ac5b4908255878b1efa1d05323fd6497,0.024361204713725246
53acc370797a649aecdd7c3164156700,0.024348317688087824
b286b3f7567739e606f60690864961fa,0.024336577639262513
44dbd5291c6cce13683929bf4d528381,0.02418207322408216
bd66ae23c94378e260662ef7ff51c94c,0.024000652930681952
dbd4cee7952b78d78bdfb6f464ef232d,0.023938852009041438
a0f895f2c09e7eaae1503d6ea61aacda,0.023649981265123916
9f7fa469844a8c968662be574cf29c77,0.02330772112373595
5cb88e84bfd78153122db50302a3b58d,0.023126068568343382
ff2bb9e526e621c0da00444a3a9dcf28,0.023008581791256047
8d09aaac889b2fc479847452ae5b7d5b,0.02282417096430608
cb954296c7b1c2de070dcb5b37e2d658,0.02279542832131412
17e06ee77210963f8ef94cba868f0f52,0.02275217983986588
11fbff67380060135576784689adab71,0.02269953153352145
203901ef3bbd6438893de9edb4174e2b,0.022485045946362036
ff37a794d5b43b7f1974aeff22da34fb,0.02244037923373626
1dc3759bc47fa54991fceb2fde7b6fe5,0.02239330710940988
f5b7e553b1b5e44c8bb8cae65525f59b,0.022284376020235815
d89991c98e9adfb626836e535a7e2362,0.02223552836300393
f135245af776954ffcdd9f91c37f1319,0.022225615398469047
de89c2353f7b7147e45f8ea44fa53d8f,0.022213771999480318
e657e610c53c46279c7a46da65427b30,0.022143465771710155
f248341524c81532f4c3b4b94f358edb,0.022104690724232937
35e343384753ce1a1a9b7c4427afe736,0.022074602231118345
31b8bd1f224b9544cba58256b7a1f78f,0.021739130434782608
e6b3d4958bf8511bf7ecd8258064f600,0.021722634651271746
1fec96d45d47f7e7fbbfd7fd98bf605f,0.021616574845925825
484c386d6fe8a2d733450e5358ada1c0,0.02151394285524317
54ccfafc701a8596365648629dffea52,0.021419860903200316
f4a2f999b63442e7b37d58321d899866,0.021396289820043043
77e6653747e996b9ac7dd96d18842049,0.021238138273836422
7a27f046a534d2c700802bbe59672ae7,0.021179507491025207
e5d220835a33a4ff7c6c43a12ded82bb,0.02105087981849169
01e35ac7f01dc950685850ecf8b914bf,0.020979840600093766
00f5c70bcaeae8a04ee2dad73b0fbf06,0.020939132853398885
7ee034147a026aec9380d2bfdf765a03,0.020924398962298894
bd08519101302066960c03d598be52d5,0.02067798102363383
edc2597fea36fe074c5dc60f8c302d2e,0.02066132784363297
8c57cdbcd58ed250aa3f8b1dd1b01649,0.02065180840835876
8d834a910750975c0df60919ee846b07,0.02062339004154757
62770d27c5946857540c664a0dd86b84,0.02053814558622676
16043b8933ef9db972a87185c56f27cc,0.02053058950750229
4a35e2d30c3b813f9ad38574df6a33f1,0.02052397014126816
c3b2679262447ad5149aa54981c56888,0.020499668523343135
8a0a71ae9ff8783cd1cf4ee009c19d84,0.020398537908265534
1e1c01e7d79e33a842e33c7abab49216,0.02035405497111781
ec66a3b85afa777e1c07edb7fc018722,0.02029646226289464
0a23b3af8cfc040409b84ee6a7763033,0.020231723063656254
8110049018a890f787b41b57d8fad2ef,0.020225979531219948
d3973e7958707e5ceef048b6cf834e57,0.020115973421821018
f66e9cd43559d314c3f5ebd47c334ff5,0.02006610963607154
0acec64a93c105ac36dca3122c9e5cd1,0.020047535393200373
e52858d9fc1ef09c25faed8363aaefda,0.019801008778410064
fcd9ae15f81b531abab04e1b852b656f,0.019696114510240215
5a2ccc05d0a3f5b18e866586e9d1acc3,0.019566701975124653
7dfd35773e06e0ef7346fb157411525e,0.01927963497533055
e096a5aa4902c6196ed3e79769e59d50,0.01918092847646508
89588e60c3b8a189786f8af011b81645,0.019096218604503223
8e21459d3add4b41db7240f22fdb6f82,0.019040866935227253
8936e8e2c78aaec0962b0f04665f9e37,0.018972171708392913
37cb1a51336875726f9b6e99ae1d8964,0.01894661582459485
484a0208acf7cfe7ee78be680ae6554d,0.018944278735404704
e075114dce0ba5d07377e5968a992c95,0.01886702720363858
132adc966483a1b14085deb208d15f9c,0.018856800685768796
60be7c26994be1fe3a473fa690db81c7,0.01878340455706579
bff251a7c2e72a8771776315ab7440c4,0.018680139539903513
5c7f0747cd699b9efc1d7f809c254bad,0.018653218229768925
25dbb5e0a565d706e6e8a46ba9b7b98d,0.01856325492689129
e507176c19fac1cda1782d717e85c5f1,0.018513191435805633
f37016ad5288a07f78c577ca4eb51f49,0.018492932298862792
617b75d5e570e72a52405a25107369ae,0.01844686403311437
f7f39c8a4105b25310b84e779acb9e30,0.018411181921498675
774e7b6b3e4b0ceb470315d16d9ef1b7,0.01840994092137682
1380896b9753de69f3da64be452fb01a,0.018405048051501262
39cbb48173333f867c67aab0285cf819,0.01838219785455116
312b24238ca110c312d5e76f3f5887b7,0.018284462524512074
86540128fae202a851bab12770b7423d,0.018235756377775796
c64575b25ec5d687a67e757ffce1a994,0.018203692806826644
083a7e60c9899ef7adb1bdec60f5534a,0.018040478614942863
997c66dd8bcb3f56c943473da5cc9267,0.017993987013516476
2b06b60ff5cea21fdab1e8b8d4088790,0.01796420024031069
fe8d34a77323df2dad2c74aa3ba7c328,0.017902851500091608
5594cf0f6432888ebdbbb1b7dceb9f8b,0.017900330367689378
de6118b729c53bcd0453334a748b5e4c,0.017786128174608423
182751536f847892908433d167e631fc,0.017747791520557266
7916b31d0d7e1d67f77d81ba7e533430,0.017657445397202695
ba469f4538ee47fe32c2ecd402b873b2,0.017644776419248356
767291d4e919e27fff273b99337d9908,0.017626273190050463
ab28e1e9e02ab51c69f780ff3dbd64eb,0.017617895454295783
593336e1f184d340cd09d30c99556681,0.017610067147866646
cd937c9e543d2041d7f8b6aad8540524,0.017596326426652424
883d615f14b34c9575d69b6b91f10eec,0.017592514106259432
76606fd991d4d0f2741813102814be64,0.01757016748071976
