Feature ID	Taxon	Consensus
2d13ee43f54f90dfd238d99dd831f35e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae	0.9
d0033ac76198b30746ca90396cdc660a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Thyridariaceae	0.6
9faf2a6082f2d8eb82eb9732309c3909	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium	0.6
4d044d06da93dd9da7281c678b854959	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales	1.0
3ae8896feb8f5603ba51167b8b2db46f	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	0.7
e1d89b51d220825813f65f3bde0ddece	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	0.6
f659ddf1da25cc404a8939a1d5b746bf	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified	1.0
d41d196023aa3c181b84c09638723675	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
ad33b1e27d177f89a599c29128958b4f	k__Fungi;p__Blastocladiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.75
638da9ee25a9685ed6e008f5c197a6cc	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	0.9
5e37fcff8d9f75f597972f9efefcf694	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.6666666666666666
b6ed68e6ed29e2e3baa47ab2ae1ae8b4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota	1.0
751448214e46d005e03cb06b97acf242	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Paurocotylis	0.6
8ad07538ce8b60c463dd56295e4af26c	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS05;f__unidentified;g__unidentified;s__unidentified	0.6666666666666666
4098a09546dc76456aed4666f243aeb2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae	0.8
6c6f429cda7fa32cb52059c304f3b991	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Savoryellales;f__Savoryellaceae;g__Neoascotaiwania	0.75
6dfd32448e8967d6bd70bdf1f175ffda	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum	0.8
28470b900b8159124aa32f0a684ee9f8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria;s__Chaetosphaeria_curvispora	1.0
8f0caf3bebe5736a76985e06d1896c8c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae	0.9
bf8828385aae417c915bcc4c8c1b2e8a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	1.0
7d3c7458c3244ece4bcbc29ad9dc7faf	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus	0.6
f8ee67c1ca98063cd18d5ad0e43a731a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales	0.75
63f781a579a6ecbe222bdfd191d26197	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys	0.9
28b5662aed100feaca80d5a9508a809c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Campylospora	0.75
9681a97c34bfa299dbe974b24aeab311	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae	1.0
718ef4b7016811793a018dde964535cf	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae	1.0
3a0af0598268a13ac4082474d3d9273c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium	0.7
bc4c88e096acd4fc09705ba74616140c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8
a05a187966b1a6a63e9880c84f8f3a84	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified	0.6
292980d0c8b329c1f772fd3481da941c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	0.8
2d73daa9647ec97ee04431fb9573dc2b	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Gigasporales;f__Gigasporaceae	1.0
2c395bdf6e7fec15c2c6fb3b5083d447	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.9
59c4b29d8fa49e8d024a06cf9f35e027	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
f50c2c367b30e71cdc1a0814c6b05870	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	0.8
498b501a385e77f5440dcb6afa3fbd42	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella	0.8
7ac9574f1e73b49f70332b1b1a0b66ad	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9
b19ce18a60fe70e9831b22726a5f00f7	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.6666666666666666
4e6c5299c5f3acd8ac3cc88278e67d9c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	1.0
6b1a5cca4dec8ef3a2c4b92b8d74fa51	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified	0.7
39ba538ed92c2a04c8a7536135e17efe	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.6
6638e93b04692ffa1f3a12ae921c3fd0	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__unidentified	1.0
e9f06a075688f2c9ddf7867cfc5aa529	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__unidentified;g__unidentified;s__unidentified	1.0
c14e599bf2411534f2324f0bbe89c1a0	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
895d675066b23fa558222067a7cb9476	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_mosseae	0.6
1402dc53b593ea8a0fee559084898ae4	k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__unidentified;g__unidentified;s__unidentified	1.0
f0832fa3d738224153fc25a65512f20a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria	0.6
7ef6f83b524be75f168a7b71a5b5f4ef	k__Fungi;p__Kickxellomycota;c__GS19;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
0d76fa8ecd1e930446dcf434dc852a07	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Thyridariaceae	0.7
67de664249283b92edaf3384bf1b2979	k__Fungi;p__Basidiomycota;c__Tremellomycetes	1.0
4d5a38dbb52e238db019f243900f1781	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__unidentified	0.8
80626eb14951a89630c11b21f9c43e8c	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.8888888888888888
f2fe1501fdc0ccdd2107d6a33cc94342	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
5731981606bb10bb540033af182fe2d1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Auxarthron	0.6
c1cb32a4adc07c9abff6221a7188f62e	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__Rhizophlyctis_rosea	1.0
a579cb3cb43bfeaead97ff240b54dd91	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.75
1587210e5a7e8fe34e14f93ab61bfe3e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.6
d0bd53a9bf6e7f3eb2896b8e2b29c0ce	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__unidentified;s__unidentified	1.0
92d9a3f1b2d6d8987e597e16926a8836	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
f67065ade053efc62074e204b93564a9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified;s__unidentified	0.6
cf0e4eb9cafde752bc56e41aceb8fb4e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Castanediella	0.6
296fb661cd19b9891c36fc6e52689b2a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Hyaloriaceae;g__Myxarium	0.7
77ca65893fdf20e6367ec8dbea3e4d3f	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified	0.7
ca75d96a79a797d838ca2ba6dc0949df	k__Fungi;p__Kickxellomycota;c__GS19;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8888888888888888
d0bd0754c8ac992eb76e3833eba5a764	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unidentified;s__unidentified	0.7
60d893128111e1959da546059abcf19e	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__unidentified;s__unidentified	0.8
ddadf31d6f3f02f30eab5a18a84d4e7a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	1.0
44933abcc84bbdd0303b8aaaedae469a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	1.0
4ed2d94a4475abb3a9e29294ca4b4fc9	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
4b96f08666d484595171d39b95f0bfc2	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber;s__unidentified	0.6
85cf7806d52003e0d131f4e69b835fdd	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS11;f__unidentified;g__unidentified;s__unidentified	0.8
9cc90113b036bf6b6eb681c4c20ccad4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	1.0
70ec5ccbceda9b96b550ccf0c00b4f94	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__unidentified;g__unidentified;s__unidentified	0.6666666666666666
09003164292bbe43cc3d7b625bcae73b	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.8
546e96f8bf270878a1bc0f436f9cbefc	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Sporothrix	0.6
ab4e584a5a9854b6b68cd7eab84f4fc7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavulinopsis;s__unidentified	0.8
365a0ee485fbc9a7d3c718884b63b6de	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS11;f__unidentified;g__unidentified;s__unidentified	0.8
c56955832bd00b6afce325a3774905f5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae	0.9
687065e3ba357f4ea3f4c2b6db95ea5a	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Gongronella	0.8
67cac29d898e8cedc29faf71203f0eac	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.6666666666666666
cee4694fd7e84d45d35413d785705b64	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae	0.9
51dc5019992bd5c4afbc6286efd96988	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	0.9
b5514142a63a22258d90c07547fec6ef	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
0a2020c4a6c95190258d832e49e04d08	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales	0.6
eb15efb833a5701e1699adf9b9c101cf	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified	0.9
6bb2f11e9b363d9305cbee16e25ea84f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Xylaria;s__unidentified	0.75
056fb142edc64dce58a30868de47a59d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
db1030b3ff2768744377f3bc62b0028b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.7
da99d16f20a16a16e78da6734d7f8b5c	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9
af3e9e27aa533c048f9f5b1d5cd1c3b3	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__unidentified	0.9
54801db024230570373bb5276ac9c802	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified	1.0
4ad2bc09dc138e48d7458eb24bdd5ae2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Ophiocordyceps	0.6
271281e7ad4cc0fb40f66495e2d3fc73	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__unidentified;g__unidentified;s__unidentified	0.8333333333333334
939c7ad5229175f9ed6a71d246320702	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales	0.9
ec5c3c7436d8a9faedce1e4f0c74870c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gliocephalotrichum	0.8
a41e57bf619343858c6674e67330f4a0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	0.9
63bb21ec66bc5073be8a624447e1c607	k__Fungi;p__Ascomycota;c__Sordariomycetes	1.0
326b56db7ed08c6e0939a7bbbabfde03	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.625
f394a225b6e95478be76040682bd574c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales	0.6
2f39795668d74aa2003a47347e1e165d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.7142857142857143
d08c9d6d98f346bbed1832c2b0b20d25	k__Fungi;p__Ascomycota	1.0
258843217e425ec0e7e3c75f3505f246	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7
d095c299a91d4bd048d1a0c4f8432e56	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae	0.6
90a33fa8a3b5c2d7d1fd020ae0f5f2c4	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__unidentified;g__unidentified;s__unidentified	1.0
0133a11e06d6c34618f83b693cfdf272	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora	0.6
34a24ada9698b66722e4ccf81905f240	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__unidentified	0.6
9ceadda29106834836be501f85b5da28	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
55500f4aea1332ba03b759ec6c0f80c5	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
658e25001a430afcefa119f71018548f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales	1.0
1434f2e3fefc147991308fcc7d516f7d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae	1.0
bb9f6b5f476e0b8a9cd35b1551289857	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Psilocybe	0.7
60120679fad8c9ac24a437b9120aca62	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.75
e9fa72023edb5c0eb1c25496f61e1362	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8
c0f259ad3aa36ec8b4fb7eae51138ce9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.75
2ba3000bcad55261ba4216c0fa7d983b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.7
2e4601a6a04fa889e5ee1d775d857d5e	k__Fungi;p__Rozellomycota	1.0
c95d6aefe324c6e85f0e6fa468aa7411	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9
2186bb8411b1a26a01a318ca086869c9	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Phaeomoniellales;f__Phaeomoniellaceae;g__Pseudophaeomoniella;s__Pseudophaeomoniella_oleicola	1.0
7e41e8591da244c01c0346c453031045	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Calosphaeriales;f__Pleurostomataceae;g__Pleurostoma	0.6
5b78577b4cbc67cfcad9aa257539b418	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8
90944a059edd3912c692536fd280afc3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae	0.9
ed34c9bbe6a66245aaf4c01133def068	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.9
d0457ebaa230a93d829ad24e567b05f6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis	0.6
fc950be8b4bd3561d926fb3d219b77ed	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	1.0
c6ad4a8e694aa171bc80b66b054af80b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
67687b21e180ba2fac2a542961b8f548	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Flagelloscypha	0.7
7a5504b118f339c07d39bc03e860208b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
4288a0e5cddd0836ce5b0ec27b71e11e	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae	1.0
7e84157565a88039fd26ce1547fb2896	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae	1.0
2c9a35ccbb0b9f3bf4df01cc86b54684	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Auxarthron	0.7
30d5abbc5146fca8cc72cfa132e99480	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	0.8
209cf6a4cf139a2c8062fc340f29175e	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora	0.6
f4ad10afdc62ec61ca6fb9ecced48030	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.8
6f4b7e8260f6fb0db5a6490d7a0635dd	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_microcarpum	0.5714285714285714
4e973c0f31fbc9cb0634b64296ef8431	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae	0.6
81626d62a9be7a20dfcc00bf57fa737b	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__Paraglomus_brasilianum	0.6
fe7fbd63390ac8d8b92b18c338a03fc4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariaceae	0.8
a5fe5d308a8e9faa3e2910645fd61d83	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7
3583acd5a2d2880cc40f26453a458619	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.6
a1b004fc86bb50cc413cae27605c09c3	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella	0.625
9a6e15d1557f19e4e849a152bbfad910	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified;s__unidentified	0.6
859c1a7e6666f254654922eaf84fd27d	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__unidentified;s__unidentified	1.0
3c90374c4814f09835178308dab1d85a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Conlarium	0.7
745c717183b477b66afae40b4e45bfbc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__unidentified	0.7
12a4fd5c6929174fae753e653baf843b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Acaulium	0.7
a9cc1c10ee3fd6f850026248e8c6bb3e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__unidentified;s__unidentified	1.0
e82d9d5cb9f66c0f7acd37b679937ca4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Cephalothecaceae	0.8
ab0cb8260af7150c1f7d3c0c79e58c4b	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae	0.7
38571255f6fc355701037cd94997ae82	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Microascus	0.8
8d6f9e3c38f826a87712515c4b3d1979	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.6666666666666666
8ded560b751e44d7507d4332b00e1072	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8
ed27451ce4e775986adeae6fc059ab6e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae	0.9
cf603b5fb1eb6c5bef4aa8713d979a91	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Annulohypoxylon	1.0
3998ebfd8e0edc220e2bbcf8b1b365d6	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__unidentified;g__unidentified;s__unidentified	1.0
b9a7501faa803812c134b13ad3e7d7e1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
0fdf78f99e45e2ebef3b4bc50860750f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales	0.9
538835a4392970b9ab7f39cf09c20221	k__Fungi;p__Kickxellomycota;c__GS19;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
2353b4603a0db415abfe108f03fcc4a5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	1.0
6cecf83b4542680575daac9434fafdaf	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Lecanicillium	0.6
bb7af4d45d59a6687bec9651070d068c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
dc06fdae0e70bcd925355db8509d1c27	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Operculomyces	0.6666666666666666
a3e967e3ea269543bba1dab77b74c48e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__unidentified;g__unidentified;s__unidentified	0.6
bcc042f3bd9e319173052a8b8f167955	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales	0.6666666666666666
c2c5b8e4693ce1bb15fcc5e87d228280	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe	1.0
e8f8882209fab65121cf61d9ec68454a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae	0.7
a7a7847bd855fdd85fabf627f66f1856	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
36602517194d4824b5bdb2307d1ab966	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified;g__unidentified;s__unidentified	1.0
d9d4b33771acbe3481f569266ee2ea13	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified	0.6
f31a36b1a8af33e2612c4ae4103c16dd	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Cylindrocladiella	1.0
c60456a9fe992353122b3eecf4604bdf	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
fadde2cf0c81b62e6f5d09d894912119	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS11;f__unidentified;g__unidentified;s__unidentified	0.9
f41df46ca99812c7b4ae28e39a989619	k__Fungi;p__Glomeromycota	1.0
bb988a1e810d0eb610fca7125de819b8	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	1.0
181b1524119ca5cddae6b43caf738f17	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__unidentified	1.0
29dd147a2c34a57ff86a1faf79864346	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.75
1af7d3268e61d2343a1651e78e9c5b93	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.6
8891adca93f15f05540240d45c1d8b17	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.75
8419368b16fe43c21fea3e73d52c935e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Conlarium	0.7
